week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-04-08,BEV-009,STR-008,East,10,35.0,False,,0.0
2024-04-15,BEV-009,STR-008,East,53,152.11,True,BOGO,0.18
2024-04-22,BEV-009,STR-008,East,26,91.0,False,,0.0
2024-04-29,BEV-009,STR-008,East,17,59.5,False,,0.0
2024-05-06,BEV-009,STR-008,East,11,38.5,False,,0.0
2024-05-13,BEV-009,STR-008,East,27,94.5,False,,0.0
2024-05-20,BEV-009,STR-008,East,33,115.5,False,,0.0
2024-05-27,BEV-009,STR-008,East,38,97.09,True,Bundle,0.27
2024-06-03,BEV-009,STR-008,East,27,94.5,False,,0.0
2024-06-10,BEV-009,STR-008,East,71,188.86,True,Price Cut,0.24
2024-01-01,BEV-010,STR-008,East,48,96.0,False,,0.0
2024-01-08,BEV-010,STR-008,East,30,60.0,False,,0.0
2024-01-15,BEV-010,STR-008,East,58,81.2,True,Display Feature,0.3
2024-01-22,BEV-010,STR-008,East,31,62.0,False,,0.0
2024-01-29,BEV-010,STR-008,East,32,64.0,False,,0.0
2024-02-05,BEV-010,STR-008,East,27,45.36,True,Bundle,0.16
2024-02-12,BEV-010,STR-008,East,42,84.0,False,,0.0
2024-02-19,BEV-010,STR-008,East,46,92.0,False,,0.0
2024-02-26,BEV-010,STR-008,East,38,76.0,False,,0.0
2024-03-04,BEV-010,STR-008,East,45,90.0,False,,0.0
2024-03-11,BEV-010,STR-008,East,35,70.0,False,,0.0
2024-03-18,BEV-010,STR-008,East,105,165.9,True,Display Feature,0.21
2024-03-25,BEV-010,STR-008,East,31,62.0,False,,0.0
2024-04-01,BEV-010,STR-008,East,49,98.0,False,,0.0
2024-04-08,BEV-010,STR-008,East,38,76.0,False,,0.0
2024-04-15,BEV-010,STR-008,East,43,67.08,True,Display Feature,0.22
2024-04-22,BEV-010,STR-008,East,10,20.0,False,,0.0
2024-04-29,BEV-010,STR-008,East,29,58.0,False,,0.0
2024-05-06,BEV-010,STR-008,East,43,86.0,False,,0.0
2024-05-13,BEV-010,STR-008,East,48,96.0,False,,0.0
2024-05-20,BEV-010,STR-008,East,29,58.0,False,,0.0
2024-05-27,BEV-010,STR-008,East,29,48.72,True,BOGO,0.16
2024-06-03,BEV-010,STR-008,East,37,74.0,False,,0.0
2024-06-10,BEV-010,STR-008,East,26,52.0,False,,0.0
2024-01-01,BEV-011,STR-008,East,119,160.65,True,Display Feature,0.25
2024-01-08,BEV-011,STR-008,East,40,72.0,False,,0.0
2024-01-15,BEV-011,STR-008,East,19,34.2,False,,0.0
2024-01-22,BEV-011,STR-008,East,14,25.2,False,,0.0
2024-01-29,BEV-011,STR-008,East,57,86.18,True,Bundle,0.16
2024-02-05,BEV-011,STR-008,East,18,32.4,False,,0.0
2024-02-12,BEV-011,STR-008,East,34,51.41,True,Display Feature,0.16
2024-02-19,BEV-011,STR-008,East,12,21.6,False,,0.0
2024-02-26,BEV-011,STR-008,East,21,37.8,False,,0.0
2024-03-04,BEV-011,STR-008,East,19,34.2,False,,0.0
2024-03-11,BEV-011,STR-008,East,11,19.8,False,,0.0
2024-03-18,BEV-011,STR-008,East,57,73.87,True,Bundle,0.28
2024-03-25,BEV-011,STR-008,East,17,30.6,False,,0.0
2024-04-01,BEV-011,STR-008,East,24,43.2,False,,0.0
2024-04-08,BEV-011,STR-008,East,19,34.2,False,,0.0
2024-04-15,BEV-011,STR-008,East,28,50.4,False,,0.0
2024-04-22,BEV-011,STR-008,East,62,79.24,True,Display Feature,0.29
2024-04-29,BEV-011,STR-008,East,29,52.2,False,,0.0
2024-05-06,BEV-011,STR-008,East,19,34.2,False,,0.0
2024-05-13,BEV-011,STR-008,East,40,72.0,False,,0.0
2024-05-20,BEV-011,STR-008,East,15,27.0,False,,0.0
2024-05-27,BEV-011,STR-008,East,48,86.4,False,,0.0
2024-06-03,BEV-011,STR-008,East,15,27.0,False,,0.0
2024-06-10,BEV-011,STR-008,East,39,70.2,False,,0.0
2024-01-01,BEV-012,STR-008,East,16,28.8,False,,0.0
2024-01-08,BEV-012,STR-008,East,34,61.2,False,,0.0
2024-01-15,BEV-012,STR-008,East,45,81.0,False,,0.0
2024-01-22,BEV-012,STR-008,East,34,61.2,False,,0.0
2024-01-29,BEV-012,STR-008,East,18,32.4,False,,0.0
2024-02-05,BEV-012,STR-008,East,22,39.6,False,,0.0
2024-02-12,BEV-012,STR-008,East,43,77.4,False,,0.0
2024-02-19,BEV-012,STR-008,East,11,19.8,False,,0.0
2024-02-26,BEV-012,STR-008,East,80,128.16,True,Display Feature,0.11
2024-03-04,BEV-012,STR-008,East,10,18.0,False,,0.0
2024-03-11,BEV-012,STR-008,East,44,79.2,False,,0.0
2024-03-18,BEV-012,STR-008,East,20,36.0,False,,0.0
2024-03-25,BEV-012,STR-008,East,26,46.8,False,,0.0
2024-04-01,BEV-012,STR-008,East,20,36.0,False,,0.0
2024-04-08,BEV-012,STR-008,East,38,68.4,False,,0.0
2024-04-15,BEV-012,STR-008,East,23,41.4,False,,0.0
2024-04-22,BEV-012,STR-008,East,40,72.0,False,,0.0
2024-04-29,BEV-012,STR-008,East,64,95.62,True,Price Cut,0.17
2024-05-06,BEV-012,STR-008,East,28,50.4,False,,0.0
2024-05-13,BEV-012,STR-008,East,77,103.95,True,Display Feature,0.25
2024-05-20,BEV-012,STR-008,East,31,55.8,False,,0.0
2024-05-27,BEV-012,STR-008,East,18,32.4,False,,0.0
2024-06-03,BEV-012,STR-008,East,21,37.8,False,,0.0
2024-06-10,BEV-012,STR-008,East,58,74.12,True,Display Feature,0.29
2024-01-01,BEV-013,STR-008,East,20,56.0,False,,0.0
2024-01-08,BEV-013,STR-008,East,36,100.8,False,,0.0
2024-01-15,BEV-013,STR-008,East,39,109.2,False,,0.0
2024-01-22,BEV-013,STR-008,East,36,100.8,False,,0.0
2024-01-29,BEV-013,STR-008,East,13,36.4,False,,0.0
2024-02-05,BEV-013,STR-008,East,53,130.59,True,BOGO,0.12
2024-02-12,BEV-013,STR-008,East,22,61.6,False,,0.0
2024-02-19,BEV-013,STR-008,East,47,131.6,False,,0.0
2024-02-26,BEV-013,STR-008,East,105,249.9,True,BOGO,0.15
2024-03-04,BEV-013,STR-008,East,44,94.86,True,BOGO,0.23
2024-03-11,BEV-013,STR-008,East,81,188.24,True,Bundle,0.17
2024-03-18,BEV-013,STR-008,East,31,86.8,False,,0.0
2024-03-25,BEV-013,STR-008,East,42,117.6,False,,0.0
2024-04-01,BEV-013,STR-008,East,29,81.2,False,,0.0
2024-04-08,BEV-013,STR-008,East,26,72.8,False,,0.0
2024-04-15,BEV-013,STR-008,East,57,143.64,True,BOGO,0.1
2024-04-22,BEV-013,STR-008,East,25,70.0,False,,0.0
2024-04-29,BEV-013,STR-008,East,17,47.6,False,,0.0
2024-05-06,BEV-013,STR-008,East,70,160.72,True,BOGO,0.18
2024-05-13,BEV-013,STR-008,East,25,70.0,False,,0.0
2024-05-20,BEV-013,STR-008,East,42,117.6,False,,0.0
2024-05-27,BEV-013,STR-008,East,24,67.2,False,,0.0
2024-06-03,BEV-013,STR-008,East,32,89.6,False,,0.0
2024-06-10,BEV-013,STR-008,East,24,67.2,False,,0.0
2024-01-01,BEV-014,STR-008,East,77,172.48,True,Bundle,0.2
2024-01-08,BEV-014,STR-008,East,20,56.0,False,,0.0
2024-01-15,BEV-014,STR-008,East,34,95.2,False,,0.0
2024-01-22,BEV-014,STR-008,East,28,78.4,False,,0.0
2024-01-29,BEV-014,STR-008,East,42,117.6,False,,0.0
2024-02-05,BEV-014,STR-008,East,18,50.4,False,,0.0
2024-02-12,BEV-014,STR-008,East,14,39.2,False,,0.0
2024-02-19,BEV-014,STR-008,East,47,110.54,True,Display Feature,0.16
2024-02-26,BEV-014,STR-008,East,24,67.2,False,,0.0
2024-03-04,BEV-014,STR-008,East,47,131.6,False,,0.0
2024-03-11,BEV-014,STR-008,East,27,75.6,False,,0.0
2024-03-18,BEV-014,STR-008,East,12,33.6,False,,0.0
2024-03-25,BEV-014,STR-008,East,10,28.0,False,,0.0
2024-04-01,BEV-014,STR-008,East,20,56.0,False,,0.0
2024-04-08,BEV-014,STR-008,East,28,78.4,False,,0.0
2024-04-15,BEV-014,STR-008,East,24,67.2,False,,0.0
2024-04-22,BEV-014,STR-008,East,21,58.8,False,,0.0
2024-04-29,BEV-014,STR-008,East,12,33.6,False,,0.0
2024-05-06,BEV-014,STR-008,East,48,134.4,False,,0.0
2024-05-13,BEV-014,STR-008,East,62,133.67,True,Price Cut,0.23
2024-05-20,BEV-014,STR-008,East,37,103.6,False,,0.0
2024-05-27,BEV-014,STR-008,East,26,72.8,False,,0.0
2024-06-03,BEV-014,STR-008,East,27,75.6,False,,0.0
2024-06-10,BEV-014,STR-008,East,22,61.6,False,,0.0
2024-01-01,BEV-015,STR-008,East,13,28.6,False,,0.0
2024-01-08,BEV-015,STR-008,East,35,55.44,True,Price Cut,0.28
2024-01-15,BEV-015,STR-008,East,20,44.0,False,,0.0
2024-01-22,BEV-015,STR-008,East,39,85.8,False,,0.0
2024-01-29,BEV-015,STR-008,East,45,70.29,True,BOGO,0.29
2024-02-05,BEV-015,STR-008,East,34,74.8,False,,0.0
2024-02-12,BEV-015,STR-008,East,34,74.8,False,,0.0
2024-02-19,BEV-015,STR-008,East,26,57.2,False,,0.0
2024-02-26,BEV-015,STR-008,East,14,30.8,False,,0.0
2024-03-04,BEV-015,STR-008,East,28,61.6,False,,0.0
2024-03-11,BEV-015,STR-008,East,39,85.8,False,,0.0
2024-03-18,BEV-015,STR-008,East,11,24.2,False,,0.0
2024-03-25,BEV-015,STR-008,East,35,77.0,False,,0.0
2024-04-01,BEV-015,STR-008,East,24,52.8,False,,0.0
2024-04-08,BEV-015,STR-008,East,23,50.6,False,,0.0
2024-04-15,BEV-015,STR-008,East,44,71.63,True,Bundle,0.26
2024-04-22,BEV-015,STR-008,East,11,24.2,False,,0.0
2024-04-29,BEV-015,STR-008,East,32,70.4,False,,0.0
2024-05-06,BEV-015,STR-008,East,48,76.03,True,Display Feature,0.28
2024-05-13,BEV-015,STR-008,East,38,83.6,False,,0.0
2024-05-20,BEV-015,STR-008,East,64,99.97,True,Price Cut,0.29
2024-05-27,BEV-015,STR-008,East,26,57.2,False,,0.0
2024-06-03,BEV-015,STR-008,East,24,52.8,False,,0.0
2024-06-10,BEV-015,STR-008,East,28,61.6,False,,0.0
2024-01-01,BEV-001,STR-009,South,31,77.5,False,,0.0
2024-01-08,BEV-001,STR-009,South,93,162.75,True,Bundle,0.3
2024-01-15,BEV-001,STR-009,South,37,92.5,False,,0.0
2024-01-22,BEV-001,STR-009,South,33,59.4,True,Bundle,0.28
2024-01-29,BEV-001,STR-009,South,38,95.0,False,,0.0
2024-02-05,BEV-001,STR-009,South,48,120.0,False,,0.0
2024-02-12,BEV-001,STR-009,South,71,150.88,True,Bundle,0.15
2024-02-19,BEV-001,STR-009,South,29,72.5,False,,0.0
2024-02-26,BEV-001,STR-009,South,45,97.88,True,Display Feature,0.13
2024-03-04,BEV-001,STR-009,South,48,120.0,False,,0.0
2024-03-11,BEV-001,STR-009,South,12,30.0,False,,0.0
2024-03-18,BEV-001,STR-009,South,70,133.0,True,Display Feature,0.24
2024-03-25,BEV-001,STR-009,South,18,45.0,False,,0.0
2024-04-01,BEV-001,STR-009,South,49,122.5,False,,0.0
2024-04-08,BEV-001,STR-009,South,35,87.5,False,,0.0
2024-04-15,BEV-001,STR-009,South,71,131.35,True,Display Feature,0.26
2024-04-22,BEV-001,STR-009,South,17,42.5,False,,0.0
2024-04-29,BEV-001,STR-009,South,32,80.0,False,,0.0
2024-05-06,BEV-001,STR-009,South,18,45.0,False,,0.0
2024-05-13,BEV-001,STR-009,South,22,55.0,False,,0.0
2024-05-20,BEV-001,STR-009,South,42,105.0,False,,0.0
2024-05-27,BEV-001,STR-009,South,43,107.5,False,,0.0
2024-06-03,BEV-001,STR-009,South,41,102.5,False,,0.0
2024-06-10,BEV-001,STR-009,South,30,75.0,False,,0.0
2024-01-01,BEV-002,STR-009,South,128,275.2,True,BOGO,0.14
2024-01-08,BEV-002,STR-009,South,24,60.0,False,,0.0
2024-01-15,BEV-002,STR-009,South,24,60.0,False,,0.0
2024-01-22,BEV-002,STR-009,South,46,115.0,False,,0.0
2024-01-29,BEV-002,STR-009,South,35,87.5,False,,0.0
2024-02-05,BEV-002,STR-009,South,18,45.0,False,,0.0
2024-02-12,BEV-002,STR-009,South,15,37.5,False,,0.0
2024-02-19,BEV-002,STR-009,South,33,82.5,False,,0.0
2024-02-26,BEV-002,STR-009,South,21,52.5,False,,0.0
2024-03-04,BEV-002,STR-009,South,36,90.0,False,,0.0
2024-03-11,BEV-002,STR-009,South,78,142.35,True,Bundle,0.27
2024-03-18,BEV-002,STR-009,South,27,67.5,False,,0.0
2024-03-25,BEV-002,STR-009,South,38,95.0,False,,0.0
2024-04-01,BEV-002,STR-009,South,40,100.0,False,,0.0
2024-04-08,BEV-002,STR-009,South,34,85.0,False,,0.0
2024-04-15,BEV-002,STR-009,South,17,42.5,False,,0.0
2024-04-22,BEV-002,STR-009,South,45,92.25,True,Price Cut,0.18
2024-04-29,BEV-002,STR-009,South,48,120.0,False,,0.0
2024-05-06,BEV-002,STR-009,South,46,115.0,False,,0.0
2024-05-13,BEV-002,STR-009,South,47,117.5,False,,0.0
2024-05-20,BEV-002,STR-009,South,48,120.0,False,,0.0
2024-05-27,BEV-002,STR-009,South,63,126.0,True,BOGO,0.2
2024-06-03,BEV-002,STR-009,South,40,100.0,False,,0.0
2024-06-10,BEV-002,STR-009,South,48,120.0,False,,0.0
2024-01-01,BEV-003,STR-009,South,49,73.5,False,,0.0
2024-01-08,BEV-003,STR-009,South,74,94.35,True,Price Cut,0.15
2024-01-15,BEV-003,STR-009,South,26,39.0,False,,0.0
2024-01-22,BEV-003,STR-009,South,24,36.0,False,,0.0
2024-01-29,BEV-003,STR-009,South,35,52.5,False,,0.0
2024-02-05,BEV-003,STR-009,South,38,57.0,False,,0.0
2024-02-12,BEV-003,STR-009,South,27,40.5,False,,0.0
2024-02-19,BEV-003,STR-009,South,79,84.13,True,Display Feature,0.29
2024-02-26,BEV-003,STR-009,South,39,49.73,True,Price Cut,0.15
2024-03-04,BEV-003,STR-009,South,12,18.0,False,,0.0
2024-03-11,BEV-003,STR-009,South,59,78.77,True,BOGO,0.11
2024-03-18,BEV-003,STR-009,South,23,34.5,False,,0.0
2024-03-25,BEV-003,STR-009,South,77,100.48,True,Display Feature,0.13
2024-04-01,BEV-003,STR-009,South,39,58.5,False,,0.0
2024-04-08,BEV-003,STR-009,South,35,52.5,False,,0.0
2024-04-15,BEV-003,STR-009,South,38,57.0,False,,0.0
2024-04-22,BEV-003,STR-009,South,31,46.5,False,,0.0
2024-04-29,BEV-003,STR-009,South,26,39.0,False,,0.0
2024-05-06,BEV-003,STR-009,South,35,52.5,False,,0.0
2024-05-13,BEV-003,STR-009,South,18,27.0,False,,0.0
2024-05-20,BEV-003,STR-009,South,10,15.0,False,,0.0
2024-05-27,BEV-003,STR-009,South,31,46.5,False,,0.0
2024-06-03,BEV-003,STR-009,South,46,69.0,False,,0.0
2024-06-10,BEV-003,STR-009,South,63,71.82,True,Display Feature,0.24
2024-01-01,BEV-004,STR-009,South,45,45.0,False,,0.0
2024-01-08,BEV-004,STR-009,South,36,29.88,True,Display Feature,0.17
2024-01-15,BEV-004,STR-009,South,30,30.0,False,,0.0
2024-01-22,BEV-004,STR-009,South,10,10.0,False,,0.0
2024-01-29,BEV-004,STR-009,South,34,34.0,False,,0.0
2024-02-05,BEV-004,STR-009,South,89,71.2,True,BOGO,0.2
2024-02-12,BEV-004,STR-009,South,39,39.0,False,,0.0
2024-02-19,BEV-004,STR-009,South,17,17.0,False,,0.0
2024-02-26,BEV-004,STR-009,South,10,10.0,False,,0.0
2024-03-04,BEV-004,STR-009,South,15,15.0,False,,0.0
2024-03-11,BEV-004,STR-009,South,25,20.5,True,Display Feature,0.18
2024-03-18,BEV-004,STR-009,South,28,28.0,False,,0.0
2024-03-25,BEV-004,STR-009,South,11,11.0,False,,0.0
2024-04-01,BEV-004,STR-009,South,117,87.75,True,Bundle,0.25
2024-04-08,BEV-004,STR-009,South,21,21.0,False,,0.0
2024-04-15,BEV-004,STR-009,South,12,12.0,False,,0.0
2024-04-22,BEV-004,STR-009,South,13,13.0,False,,0.0
2024-04-29,BEV-004,STR-009,South,59,44.25,True,BOGO,0.25
2024-05-06,BEV-004,STR-009,South,29,29.0,False,,0.0
2024-05-13,BEV-004,STR-009,South,25,25.0,False,,0.0
2024-05-20,BEV-004,STR-009,South,18,18.0,False,,0.0
2024-05-27,BEV-004,STR-009,South,34,34.0,False,,0.0
2024-06-03,BEV-004,STR-009,South,39,39.0,False,,0.0
2024-06-10,BEV-004,STR-009,South,48,37.92,True,Price Cut,0.21
2024-01-01,BEV-005,STR-009,South,88,232.32,True,Display Feature,0.12
2024-01-08,BEV-005,STR-009,South,72,157.68,True,Price Cut,0.27
2024-01-15,BEV-005,STR-009,South,53,125.61,True,BOGO,0.21
2024-01-22,BEV-005,STR-009,South,13,39.0,False,,0.0
2024-01-29,BEV-005,STR-009,South,40,120.0,False,,0.0
2024-02-05,BEV-005,STR-009,South,45,135.0,False,,0.0
2024-02-12,BEV-005,STR-009,South,26,78.0,False,,0.0
2024-02-19,BEV-005,STR-009,South,47,141.0,False,,0.0
2024-02-26,BEV-005,STR-009,South,36,108.0,False,,0.0
2024-03-04,BEV-005,STR-009,South,44,132.0,False,,0.0
2024-03-11,BEV-005,STR-009,South,58,127.02,True,Display Feature,0.27
2024-03-18,BEV-005,STR-009,South,64,145.92,True,BOGO,0.24
2024-03-25,BEV-005,STR-009,South,37,111.0,False,,0.0
2024-04-01,BEV-005,STR-009,South,46,138.0,False,,0.0
2024-04-08,BEV-005,STR-009,South,47,141.0,False,,0.0
2024-04-15,BEV-005,STR-009,South,22,66.0,False,,0.0
2024-04-22,BEV-005,STR-009,South,60,133.2,True,Bundle,0.26
2024-04-29,BEV-005,STR-009,South,17,51.0,False,,0.0
2024-05-06,BEV-005,STR-009,South,22,66.0,False,,0.0
2024-05-13,BEV-005,STR-009,South,33,99.0,False,,0.0
2024-05-20,BEV-005,STR-009,South,22,66.0,False,,0.0
2024-05-27,BEV-005,STR-009,South,28,84.0,False,,0.0
2024-06-03,BEV-005,STR-009,South,43,104.49,True,Bundle,0.19
2024-06-10,BEV-005,STR-009,South,20,60.0,False,,0.0
2024-01-01,BEV-006,STR-009,South,33,76.23,True,Bundle,0.23
2024-01-08,BEV-006,STR-009,South,72,177.12,True,Price Cut,0.18
2024-01-15,BEV-006,STR-009,South,25,75.0,False,,0.0
2024-01-22,BEV-006,STR-009,South,55,128.7,True,BOGO,0.22
2024-01-29,BEV-006,STR-009,South,18,54.0,False,,0.0
2024-02-05,BEV-006,STR-009,South,21,63.0,False,,0.0
2024-02-12,BEV-006,STR-009,South,14,42.0,False,,0.0
2024-02-19,BEV-006,STR-009,South,45,135.0,False,,0.0
2024-02-26,BEV-006,STR-009,South,26,78.0,False,,0.0
2024-03-04,BEV-006,STR-009,South,21,63.0,False,,0.0
2024-03-11,BEV-006,STR-009,South,30,90.0,False,,0.0
2024-03-18,BEV-006,STR-009,South,12,36.0,False,,0.0
2024-03-25,BEV-006,STR-009,South,104,237.12,True,Display Feature,0.24
2024-04-01,BEV-006,STR-009,South,24,72.0,False,,0.0
2024-04-08,BEV-006,STR-009,South,60,127.8,True,Price Cut,0.29
2024-04-15,BEV-006,STR-009,South,30,80.1,True,Bundle,0.11
2024-04-22,BEV-006,STR-009,South,41,92.25,True,BOGO,0.25
2024-04-29,BEV-006,STR-009,South,32,96.0,False,,0.0
2024-05-06,BEV-006,STR-009,South,40,120.0,False,,0.0
2024-05-13,BEV-006,STR-009,South,39,97.11,True,Bundle,0.17
2024-05-20,BEV-006,STR-009,South,38,114.0,False,,0.0
2024-05-27,BEV-006,STR-009,South,85,186.15,True,Bundle,0.27
2024-06-03,BEV-006,STR-009,South,23,69.0,False,,0.0
2024-06-10,BEV-006,STR-009,South,12,36.0,False,,0.0
2024-01-01,BEV-007,STR-009,South,40,160.0,False,,0.0
2024-01-08,BEV-007,STR-009,South,44,176.0,False,,0.0
2024-01-15,BEV-007,STR-009,South,38,152.0,False,,0.0
2024-01-22,BEV-007,STR-009,South,28,112.0,False,,0.0
2024-01-29,BEV-007,STR-009,South,23,92.0,False,,0.0
2024-02-05,BEV-007,STR-009,South,85,299.2,True,Bundle,0.12
2024-02-12,BEV-007,STR-009,South,21,84.0,False,,0.0
2024-02-19,BEV-007,STR-009,South,48,192.0,False,,0.0
2024-02-26,BEV-007,STR-009,South,14,56.0,False,,0.0
2024-03-04,BEV-007,STR-009,South,40,160.0,False,,0.0
2024-03-11,BEV-007,STR-009,South,42,168.0,False,,0.0
2024-03-18,BEV-007,STR-009,South,33,132.0,False,,0.0
2024-03-25,BEV-007,STR-009,South,22,88.0,False,,0.0
2024-04-01,BEV-007,STR-009,South,94,289.52,True,BOGO,0.23
2024-04-08,BEV-007,STR-009,South,32,128.0,False,,0.0
2024-04-15,BEV-007,STR-009,South,42,168.0,False,,0.0
2024-04-22,BEV-007,STR-009,South,16,64.0,False,,0.0
2024-04-29,BEV-007,STR-009,South,32,128.0,False,,0.0
2024-05-06,BEV-007,STR-009,South,41,164.0,False,,0.0
2024-05-13,BEV-007,STR-009,South,42,168.0,False,,0.0
2024-05-20,BEV-007,STR-009,South,17,68.0,False,,0.0
2024-05-27,BEV-007,STR-009,South,43,172.0,False,,0.0
2024-06-03,BEV-007,STR-009,South,32,89.6,True,BOGO,0.3
2024-06-10,BEV-007,STR-009,South,35,140.0,False,,0.0
2024-01-01,BEV-008,STR-009,South,35,140.0,False,,0.0
2024-01-08,BEV-008,STR-009,South,29,116.0,False,,0.0
2024-01-15,BEV-008,STR-009,South,35,140.0,False,,0.0
2024-01-22,BEV-008,STR-009,South,21,84.0,False,,0.0
2024-01-29,BEV-008,STR-009,South,12,48.0,False,,0.0
2024-02-05,BEV-008,STR-009,South,25,100.0,False,,0.0
2024-02-12,BEV-008,STR-009,South,12,48.0,False,,0.0
2024-02-19,BEV-008,STR-009,South,33,132.0,False,,0.0
2024-02-26,BEV-008,STR-009,South,16,64.0,False,,0.0
2024-03-04,BEV-008,STR-009,South,60,180.0,True,BOGO,0.25
2024-03-11,BEV-008,STR-009,South,30,120.0,False,,0.0
2024-03-18,BEV-008,STR-009,South,58,174.0,True,Price Cut,0.25
2024-03-25,BEV-008,STR-009,South,34,136.0,False,,0.0
2024-04-01,BEV-008,STR-009,South,29,116.0,False,,0.0
2024-04-08,BEV-008,STR-009,South,34,136.0,False,,0.0
2024-04-15,BEV-008,STR-009,South,29,116.0,False,,0.0
2024-04-22,BEV-008,STR-009,South,68,209.44,True,Bundle,0.23
2024-04-29,BEV-008,STR-009,South,17,68.0,False,,0.0
2024-05-06,BEV-008,STR-009,South,42,168.0,False,,0.0
2024-05-13,BEV-008,STR-009,South,31,124.0,False,,0.0
2024-05-20,BEV-008,STR-009,South,83,245.68,True,Bundle,0.26
2024-05-27,BEV-008,STR-009,South,20,80.0,False,,0.0
2024-06-03,BEV-008,STR-009,South,88,306.24,True,Display Feature,0.13
2024-06-10,BEV-008,STR-009,South,78,277.68,True,Price Cut,0.11
2024-01-01,BEV-009,STR-009,South,25,87.5,False,,0.0
2024-01-08,BEV-009,STR-009,South,37,129.5,False,,0.0
2024-01-15,BEV-009,STR-009,South,42,147.0,False,,0.0
2024-01-22,BEV-009,STR-009,South,31,108.5,False,,0.0
2024-01-29,BEV-009,STR-009,South,36,126.0,False,,0.0
2024-02-05,BEV-009,STR-009,South,17,59.5,False,,0.0
2024-02-12,BEV-009,STR-009,South,42,147.0,False,,0.0
2024-02-19,BEV-009,STR-009,South,14,49.0,False,,0.0
2024-02-26,BEV-009,STR-009,South,27,94.5,False,,0.0
2024-03-04,BEV-009,STR-009,South,17,59.5,False,,0.0
2024-03-11,BEV-009,STR-009,South,14,49.0,False,,0.0
2024-03-18,BEV-009,STR-009,South,27,94.5,False,,0.0
2024-03-25,BEV-009,STR-009,South,42,147.0,False,,0.0
2024-04-01,BEV-009,STR-009,South,48,168.0,False,,0.0
2024-04-08,BEV-009,STR-009,South,47,164.5,False,,0.0
2024-04-15,BEV-009,STR-009,South,34,119.0,False,,0.0
2024-04-22,BEV-009,STR-009,South,25,87.5,False,,0.0
2024-04-29,BEV-009,STR-009,South,21,73.5,False,,0.0
2024-05-06,BEV-009,STR-009,South,36,126.0,False,,0.0
2024-05-13,BEV-009,STR-009,South,14,49.0,False,,0.0
2024-05-20,BEV-009,STR-009,South,59,175.53,True,Price Cut,0.15
2024-05-27,BEV-009,STR-009,South,18,63.0,False,,0.0
2024-06-03,BEV-009,STR-009,South,54,153.09,True,Price Cut,0.19
2024-06-10,BEV-009,STR-009,South,65,193.38,True,Price Cut,0.15
2024-01-01,BEV-010,STR-009,South,12,24.0,False,,0.0
2024-01-08,BEV-010,STR-009,South,32,64.0,False,,0.0
2024-01-15,BEV-010,STR-009,South,65,110.5,True,Bundle,0.15
2024-01-22,BEV-010,STR-009,South,43,86.0,False,,0.0
2024-01-29,BEV-010,STR-009,South,31,62.0,False,,0.0
2024-02-05,BEV-010,STR-009,South,11,22.0,False,,0.0
2024-02-12,BEV-010,STR-009,South,105,182.7,True,Price Cut,0.13
2024-02-19,BEV-010,STR-009,South,10,20.0,False,,0.0
2024-02-26,BEV-010,STR-009,South,22,44.0,False,,0.0
2024-03-04,BEV-010,STR-009,South,16,32.0,False,,0.0
2024-03-11,BEV-010,STR-009,South,14,28.0,False,,0.0
2024-03-18,BEV-010,STR-009,South,18,36.0,False,,0.0
2024-03-25,BEV-010,STR-009,South,25,50.0,False,,0.0
2024-04-01,BEV-010,STR-009,South,46,92.0,False,,0.0
2024-04-08,BEV-010,STR-009,South,41,82.0,False,,0.0
2024-04-15,BEV-010,STR-009,South,17,34.0,False,,0.0
2024-04-22,BEV-010,STR-009,South,45,90.0,False,,0.0
2024-04-29,BEV-010,STR-009,South,42,84.0,False,,0.0
2024-05-06,BEV-010,STR-009,South,10,20.0,False,,0.0
2024-05-13,BEV-010,STR-009,South,12,24.0,False,,0.0
2024-05-20,BEV-010,STR-009,South,24,48.0,False,,0.0
2024-05-27,BEV-010,STR-009,South,39,78.0,False,,0.0
2024-06-03,BEV-010,STR-009,South,103,152.44,True,BOGO,0.26
2024-06-10,BEV-010,STR-009,South,19,38.0,False,,0.0
2024-01-01,BEV-011,STR-009,South,24,43.2,False,,0.0
2024-01-08,BEV-011,STR-009,South,35,63.0,False,,0.0
2024-01-15,BEV-011,STR-009,South,29,52.2,False,,0.0
2024-01-22,BEV-011,STR-009,South,46,82.8,False,,0.0
2024-01-29,BEV-011,STR-009,South,23,41.4,False,,0.0
2024-02-05,BEV-011,STR-009,South,28,50.4,False,,0.0
2024-02-12,BEV-011,STR-009,South,110,154.44,True,Display Feature,0.22
2024-02-19,BEV-011,STR-009,South,58,88.74,True,Display Feature,0.15
2024-02-26,BEV-011,STR-009,South,19,34.2,False,,0.0
2024-03-04,BEV-011,STR-009,South,30,44.28,True,BOGO,0.18
2024-03-11,BEV-011,STR-009,South,51,70.69,True,BOGO,0.23
2024-03-18,BEV-011,STR-009,South,28,50.4,False,,0.0
2024-03-25,BEV-011,STR-009,South,67,107.33,True,Bundle,0.11
2024-04-01,BEV-011,STR-009,South,42,55.94,True,Bundle,0.26
2024-04-08,BEV-011,STR-009,South,17,30.6,False,,0.0
2024-04-15,BEV-011,STR-009,South,18,32.4,False,,0.0
